pubid,avg_earn_2014_to_2018,hgc_ever,asvab,female,black,hispanic
8125,18346.08843537415,11.0,284.94,1,1,0
8127,88610.44567914873,14.0,433.45,1,1,0
8129,0.0,11.0,181.74,0,1,0
8130,50881.50704630429,10.0,392.43,0,0,1
8131,98172.56901730066,17.0,236.16,1,0,1
8132,134029.3356341674,12.0,191.31,0,0,1
8133,13938.964372778159,9.0,108.39,1,0,1
8134,15492.25245653817,9.0,65.07,1,0,1
8135,101104.50620303646,15.0,205.88,0,0,1
8137,312124.0813843135,11.0,100.73,0,0,1
8138,24070.822749180996,10.0,193.14,0,0,1
8139,0.0,12.0,55.42,1,0,1
8140,32683.30122721526,14.0,467.56,1,1,0
8142,29226.49688431319,9.0,65.68,0,0,1
8143,10941.27399242922,14.0,99.31,1,0,1
8147,0.0,12.0,24.77,1,1,0
8148,312124.0813843135,16.0,634.33,0,1,0
8149,37758.71584373371,13.0,453.28,0,1,0
8150,52074.906753817224,12.0,109.89,0,1,0
8151,39433.97896459593,13.0,194.39,0,1,0
8152,39928.48003781777,20.0,541.79,0,1,0
8153,81410.06420208616,16.0,236.79,0,1,0
8154,0.0,12.0,197.72,0,1,0
8155,61897.46713453201,12.0,448.8,1,0,1
8156,0.0,9.0,128.28,0,0,1
8157,24028.769931945084,11.0,157.55,0,0,1
8158,28747.657508981927,12.0,5.3,0,0,1
8160,57577.90801396157,12.0,344.53,0,0,1
8161,82872.68077399071,12.0,318.75,0,0,1
8162,75045.90209562925,12.0,118.26,0,0,1
8163,47830.44662636064,17.0,158.84,1,0,1
8164,56805.04553252846,12.0,138.34,0,0,1
8165,36970.155745345626,12.0,53.89,0,1,0
8166,22691.820909481383,9.0,89.08,0,1,0
8167,9514.428146869906,17.0,298.46,1,0,1
8168,44251.21015258862,19.0,384.35,0,0,1
8170,287302.23142210644,20.0,890.22,1,0,1
8172,32740.291635289937,14.0,594.84,0,0,1
8174,0.0,11.0,4.29,0,0,1
8175,921.7893729248962,9.0,82.09,1,0,1
8176,45458.67638770612,12.0,32.55,1,0,1
8177,37409.91601192088,9.0,345.78,0,0,1
8178,26187.402719375033,15.0,639.02,1,0,1
8179,65143.90303521059,15.0,921.27,0,0,1
8180,80666.57056108733,16.0,850.28,0,0,1
8182,22326.56941882084,6.0,85.32,1,0,1
8184,4964.0494679321255,19.0,921.15,1,0,1
8185,52578.65086580978,16.0,208.23,1,0,1
8186,18779.501607631322,14.0,533.84,0,0,1
8187,41070.766774482334,0.0,300.14,0,0,1
8188,53363.53178027034,11.0,172.38,1,0,1
8189,20923.55892255399,17.0,187.85,1,0,1
8190,75261.95284357225,16.0,859.49,0,0,1
8194,48747.64056891115,16.0,884.66,0,0,1
8195,44996.99577633992,12.0,341.1,1,0,1
8197,81164.37147725055,17.0,700.1,0,0,1
8198,78430.62509817982,12.0,522.96,0,0,1
8199,30647.88910207755,9.0,55.24,0,0,1
8200,84803.27845103077,14.0,488.95,0,0,1
8201,60552.41341189726,15.0,701.42,1,0,1
8202,90377.70908833346,14.0,404.99,1,0,1
8203,7239.238807401016,9.0,71.79,1,0,1
8205,0.0,16.0,34.03,1,0,1
8206,41145.67702134506,12.0,22.54,0,0,1
8208,77.93732502483518,11.0,81.47,1,0,1
8209,31025.30917457578,10.0,157.81,0,0,1
8210,1034.1769724858593,16.0,260.98,1,0,1
8211,0.0,12.0,61.94,1,0,1
8213,24976.225602396094,17.0,211.4,0,0,1
8214,152439.21915879624,18.0,950.27,0,0,1
8215,43046.12957287706,17.0,633.1,1,1,0
8216,6999.397168699336,11.0,218.96,0,1,0
8218,8153.817082388511,16.0,186.7,1,1,0
8219,16013.160088081711,14.0,290.21,1,1,0
8220,24322.82977709253,12.0,89.98,0,1,0
8222,0.0,12.0,195.47,0,1,0
8223,70564.32035307793,12.0,929.07,0,0,1
8225,98202.76632083063,20.0,837.06,1,0,1
8226,63373.94276088347,20.0,597.68,1,1,0
8228,1461.3248442156596,9.0,227.89,0,1,0
8232,0.0,16.0,258.24,1,1,0
8233,45935.85740731109,16.0,382.37,1,0,1
8234,0.0,9.0,211.88,0,0,1
8235,60078.81442541274,14.0,356.94,1,0,1
8236,37248.81077010329,12.0,213.14,0,1,0
8237,28606.52925425018,12.0,122.79,1,1,0
8238,48639.446414525235,12.0,565.26,0,1,0
8240,18585.285830370878,14.0,345.26,1,1,0
8241,98831.99695550109,12.0,513.54,0,0,1
8242,57848.680116965756,11.0,233.85,1,0,1
8243,25472.106653258117,14.0,60.46,0,1,0
8244,35060.47158141024,14.0,460.28,1,1,0
8245,26421.08339643884,13.0,584.05,1,1,0
8247,1411.8802575664556,10.0,1.89,0,1,0
8248,92567.11127913969,20.0,384.36,1,0,1
8249,43813.684048465104,16.0,835.64,1,1,0
8250,41172.7922477422,15.0,894.27,0,1,0
8251,0.0,12.0,10.14,1,1,0
8252,4136.707889943437,12.0,81.04,0,1,0
8253,51499.49553302104,14.0,304.86,0,1,0
8254,66697.67589806324,12.0,606.45,1,1,0
8255,54911.020693836996,20.0,248.31,1,1,0
8256,65123.69417757235,14.0,518.51,1,1,0
8258,38681.59209200374,16.0,844.2,1,1,0
8259,42782.355948327175,18.0,475.84,1,1,0
8260,31019.57149820648,18.0,370.08,0,1,0
8261,94635.4652241114,18.0,662.86,0,1,0
8264,10858.858211101524,11.0,228.43,1,1,0
8265,10102.250208009391,8.0,130.17,1,1,0
8266,80440.70014766697,16.0,454.68,0,1,0
8270,23429.736600804637,9.0,17.34,0,1,0
8271,15312.210166585675,12.0,24.27,1,1,0
8272,0.0,9.0,0.0,1,1,0
8273,44754.77323781823,18.0,991.76,1,1,0
8275,37409.91601192088,12.0,411.21,0,1,0
8276,33022.017310813106,14.0,176.48,1,1,0
8277,0.0,7.0,105.41,1,1,0
8280,40927.28986547164,16.0,468.48,0,1,0
8281,2482.0247339660627,8.0,66.67,1,1,0
8282,47590.604987658946,18.0,379.87,0,1,0
8283,25390.0129937829,10.0,213.23,1,1,0
8284,55000.7596486342,18.0,975.78,0,1,0
8285,94701.79983437288,19.0,956.21,0,1,0
8286,38274.11900369287,18.0,408.81,1,1,0
8287,52257.790196629474,15.0,116.97,0,1,0
8288,92813.06170145726,19.0,663.02,1,1,0
8291,0.0,8.0,26.1,0,1,0
8292,3117.493000993407,13.0,271.44,1,1,0
8293,44146.22692407654,12.0,283.31,1,1,0
8294,86589.82685713244,13.0,293.36,0,1,0
8297,10229.273909509617,13.0,727.78,1,1,0
8298,53286.1238024696,12.0,116.83,0,1,0
8299,27802.091771278454,16.0,384.43,1,1,0
8300,22499.94759852004,14.0,283.67,1,1,0
8306,51438.63451639122,11.0,217.95,0,0,1
8307,37162.7054069834,12.0,485.62,1,1,0
8309,13009.841176349139,9.0,33.96,1,1,0
8310,17320.281580029496,10.0,181.54,0,1,0
8312,38645.801399821794,15.0,278.32,0,1,0
8313,124834.19047416806,17.0,355.4,0,1,0
8314,30417.198392451206,16.0,248.46,1,1,0
8315,55291.50740449171,17.0,456.82,1,1,0
8316,11780.619898701523,11.0,68.16,0,1,0
8317,19790.50750517196,12.0,115.6,0,1,0
8318,26514.425913151303,15.0,230.88,1,1,0
8319,0.0,11.0,17.84,1,1,0
8320,34292.993776541225,13.0,217.89,1,1,0
8321,8831.016044799293,12.0,162.19,0,1,0
8323,62860.9923491658,16.0,838.51,1,1,0
8324,67728.74630071917,15.0,415.96,0,1,0
8327,2925.728944615401,15.0,91.5,1,1,0
8329,1034.1769724858593,14.0,287.75,1,1,0
8330,148437.30376338115,12.0,300.52,0,0,1
8331,59083.74928811947,16.0,450.71,1,0,1
8332,126979.70375317927,12.0,229.93,0,1,0
8333,42398.58483370742,11.0,120.45,0,0,1
8334,30779.898639919225,17.0,309.2,1,1,0
8335,48873.67017187789,18.0,698.26,1,1,0
8336,65624.44832212746,17.0,655.4,1,1,0
8337,19208.625447233968,12.0,313.79,1,1,0
8338,39149.27556798384,13.0,347.8,0,1,0
8339,62159.02388409037,14.0,531.09,0,1,0
8340,0.0,10.0,78.87,0,1,0
8341,38429.7506518788,14.0,148.96,1,1,0
8342,17341.489015410407,12.0,74.32,1,1,0
8343,0.0,15.0,63.5,1,1,0
8344,16265.219294015207,14.0,339.27,0,1,0
8345,69605.22693472955,20.0,712.97,1,1,0
8346,0.0,13.0,478.04,0,1,0
8350,42776.37601345226,11.0,284.86,0,0,1
8351,23381.19750745055,8.0,20.58,1,0,1
8353,40992.7499577897,12.0,97.99,0,1,0
8354,45702.179922875104,17.0,794.05,0,1,0
8355,11690.598753725275,14.0,61.34,0,1,0
8356,45846.19831586073,14.0,562.56,1,1,0
8357,203953.96385949702,18.0,267.28,1,1,0
8359,62454.93083121526,11.0,123.9,0,0,1
8360,124101.23669830312,9.0,112.03,0,0,1
8361,18120.428068274177,9.0,269.0,0,0,1
8362,37071.448572084315,15.0,128.06,1,1,0
8365,47614.58915152912,20.0,753.44,1,1,0
8366,0.0,10.0,38.42,1,1,0
8367,7404.045877359342,9.0,243.93,1,0,1
8369,0.0,12.0,104.03,1,0,1
8374,22015.30612244898,14.0,720.25,1,0,1
8376,49760.83559131284,14.0,419.62,0,0,1
8378,0.0,7.0,126.89,1,0,1
8379,29946.021800418224,9.0,294.88,0,0,1
8382,41541.34358134414,8.0,189.36,1,0,1
8383,28297.873905953154,14.0,376.33,0,1,0
8384,13453.798185941043,11.0,180.31,0,1,0
8386,29889.92202533802,16.0,683.0,1,1,0
8387,9127.872584272714,12.0,22.18,0,1,0
8388,103424.62172478628,12.0,74.03,0,1,0
8389,7338.435374149659,12.0,50.66,0,1,0
8390,49940.749032524334,16.0,434.94,1,1,0
8393,77369.05976283849,16.0,526.06,1,1,0
8394,5395.801156640747,16.0,606.83,1,1,0
8395,91553.9806811085,18.0,489.72,0,1,0
8396,1034.1769724858593,16.0,602.67,1,1,0
8397,30156.28588659779,16.0,139.75,1,1,0
8398,21627.60769439176,12.0,197.86,0,1,0
8399,37434.5353657753,13.0,595.09,0,1,0
8401,15512.654587287892,12.0,49.1,1,1,0
8402,66115.92268886622,17.0,625.01,1,1,0
8404,58452.99376862638,12.0,123.72,0,0,1
8408,31942.914156046332,10.0,47.45,1,1,0
8410,46762.39501490111,14.0,115.55,0,1,0
8411,0.0,12.0,18.58,1,1,0
8413,49565.83121782451,16.0,522.27,1,1,0
8414,45120.60454781322,14.0,320.18,1,1,0
8416,49230.63860597554,20.0,297.84,0,1,0
8417,22189.69450677428,10.0,16.07,0,1,0
8418,17424.999391571415,16.0,226.51,1,1,0
8419,29784.296807592753,12.0,45.58,0,1,0
8420,16436.130620729087,13.0,186.85,0,1,0
8421,14478.477614802032,12.0,27.34,0,1,0
8422,38753.544583614246,12.0,139.29,1,1,0
8423,16043.35739161171,13.0,444.54,0,1,0
8424,54272.47806916499,14.0,625.7,1,1,0
8425,16756.524880339563,9.0,58.79,0,1,0
8426,28633.056941824692,10.0,154.47,0,1,0
8427,1833.628554310569,11.0,27.57,1,1,0
8429,45222.58556253931,9.0,140.25,0,1,0
8432,44185.30202022353,8.0,589.41,0,1,0
8433,36091.60640843667,17.0,804.76,0,1,0
8434,10009.028677596252,10.0,276.79,0,1,0
8435,21927.719618272804,12.0,310.32,1,1,0
8438,45098.9139296536,20.0,357.13,1,1,0
8439,39131.20691461809,18.0,358.45,1,1,0
8440,31673.172842970063,18.0,659.85,1,1,0
8444,51271.613764069196,19.0,275.2,1,1,0
8446,162140.23267192143,18.0,226.99,0,1,0
8447,18135.50222734211,18.0,187.27,0,1,0
8449,27530.60896835329,11.0,41.18,0,1,0
8450,107583.69567857489,18.0,892.07,1,1,0
8451,77890.8203501748,20.0,247.04,1,1,0
8452,0.0,12.0,126.68,0,1,0
8453,62709.846628984866,18.0,697.19,0,1,0
8454,32554.24172513763,14.0,94.81,0,1,0
8455,24850.369306704117,14.0,257.73,0,1,0
8456,3057.6814058956916,16.0,66.15,1,1,0
8457,9922.046857130656,12.0,111.77,0,1,0
8459,22470.345553300856,12.0,226.68,1,1,0
8460,34479.24920615356,12.0,204.5,0,1,0
8461,46238.69388165942,20.0,660.45,1,1,0
8462,0.0,16.0,631.67,0,1,0
8463,0.0,12.0,13.88,0,1,0
8464,16067.148282370394,9.0,17.14,0,1,0
8467,63052.33801881465,20.0,578.75,1,1,0
8468,6564.861032013275,12.0,153.85,1,1,0
8469,13954.105886763025,16.0,96.44,1,1,0
8471,21252.99522833552,13.0,315.54,1,1,0
8472,0.0,10.0,18.67,1,1,0
8473,35926.82383117542,12.0,32.56,0,1,0
8474,6819.515939673078,11.0,401.03,0,1,0
8475,77.15795177458682,10.0,367.97,0,1,0
8481,53034.32229401808,16.0,503.67,0,1,0
8482,17455.59585935198,13.0,39.28,0,1,0
8483,20563.61863036635,12.0,43.32,0,1,0
8489,0.0,10.0,98.09,0,1,0
8490,35243.443941290054,13.0,247.78,1,0,1
8492,0.0,9.0,12.27,1,0,1
8493,0.0,12.0,10.07,1,1,0
8494,54377.01804657178,15.0,542.75,1,0,1
8496,2416.0843894157247,14.0,33.02,1,1,0
8497,25090.38425268057,14.0,14.05,1,1,0
8498,584.5299376862638,14.0,832.41,1,0,1
8499,52590.50637951569,14.0,485.77,1,1,0
8500,78598.53873796808,13.0,663.0,0,0,1
8501,71901.5914973941,16.0,886.03,0,0,1
8502,40594.23452544267,16.0,441.75,1,0,1
8504,48735.64848697607,15.0,514.0,0,1,0
8505,46595.36201623055,12.0,125.46,1,1,0
8506,1558.7465004967034,9.0,105.29,1,1,0
8507,4676.23950149011,9.0,27.91,0,1,0
8508,22032.67835408781,12.0,117.32,1,1,0
8509,67386.85922292092,15.0,15.67,1,1,0
8510,16022.608646312447,11.0,52.64,1,1,0
8512,125690.47441469463,15.0,581.81,1,1,0
8513,31796.272376009496,15.0,183.8,1,1,0
8514,46133.72289949588,12.0,219.84,0,1,0
8515,25467.957666616858,12.0,222.08,1,1,0
8519,24853.560266741242,12.0,305.82,0,1,0
8520,37296.662495451164,14.0,488.94,1,0,1
8521,116872.05342962942,12.0,608.18,0,0,1
8522,12242.298947109632,8.0,12.85,1,0,1
8523,34311.06242990697,9.0,133.68,0,0,1
8524,35659.52035152705,16.0,464.5,1,0,1
8525,15293.948240108444,12.0,132.58,1,0,1
8526,16480.81907136474,12.0,41.32,1,0,1
8527,10809.348844794762,12.0,0.0,0,0,1
8528,12425.783738051154,14.0,459.18,0,0,1
8530,87681.31316691762,8.0,151.72,0,0,1
8531,0.0,9.0,97.0,1,0,1
8532,16415.029990661806,12.0,350.96,1,0,1
8533,10043.50021408069,11.0,1.18,0,0,1
8534,0.0,9.0,95.56,1,0,1
8535,36104.03268775634,12.0,312.44,1,0,1
8536,14700.416187924557,10.0,216.65,0,0,1
8537,60786.1707596801,12.0,143.16,0,0,1
8540,72147.24429055628,19.0,820.31,1,0,1
8542,22260.443520647197,12.0,197.15,0,0,1
8543,108814.30185146257,16.0,226.18,0,0,1
8544,154888.23764855778,19.0,946.09,0,0,1
8545,40696.0621987307,12.0,544.23,1,0,1
8546,0.0,14.0,349.1,1,0,1
8548,23740.95996550307,9.0,60.67,0,0,1
8549,64539.30080811526,17.0,127.39,1,0,1
8550,55804.22141879664,18.0,178.62,0,0,1
8551,70978.18441518374,15.0,580.01,0,0,1
8552,17023.819306267225,12.0,213.5,1,0,1
8553,76319.89621411973,16.0,169.61,0,0,1
8557,24790.34766528603,14.0,342.28,0,0,1
8561,9937.008940666485,16.0,430.6,1,0,1
8562,59653.119342298065,16.0,101.18,1,0,1
8563,33483.447715459944,13.0,245.62,0,0,1
8564,0.0,14.0,400.51,1,0,1
8565,52434.73363624024,13.0,395.6,0,0,1
8566,21175.489279746496,12.0,359.69,0,0,1
8567,21840.792796777936,8.0,354.03,0,0,1
8568,74083.65312205681,10.0,302.81,0,0,1
8569,15431.808864084038,14.0,229.68,1,1,0
8570,11226.126203619024,13.0,606.82,0,1,0
8571,4136.707889943437,10.0,55.52,0,1,0
8573,46537.96376186368,15.0,331.91,1,1,0
8578,56457.18757357599,19.0,983.71,1,0,1
8579,87324.3782811438,18.0,809.41,1,0,1
8586,21097.210238711534,10.0,128.61,1,0,1
8587,28093.527662516473,13.0,142.97,0,0,1
8588,29982.392311934633,13.0,338.09,1,0,1
8590,40738.115015966614,16.0,617.25,1,0,1
8591,49640.49467932125,12.0,542.21,0,0,1
8593,51997.01425900523,12.0,209.91,0,0,1
8596,7014.3592522351655,15.0,307.61,1,0,1
8597,28459.53766703597,14.0,497.77,0,0,1
8599,33903.59253422393,11.0,271.09,0,0,1
8600,40606.10547812495,14.0,707.17,1,0,1
8601,62812.66516052737,18.0,574.55,1,0,1
8602,80313.02124269462,14.0,275.48,0,0,1
8603,26619.077737364627,13.0,268.24,1,0,1
8604,0.0,11.0,23.62,0,0,1
8605,44676.840811332804,14.0,148.85,0,0,1
8606,46537.96376186368,16.0,654.28,0,0,1
8607,10072.189472708562,13.0,453.97,0,0,1
8608,61331.786662145605,17.0,477.09,1,0,1
8609,44900.49887662197,16.0,541.74,1,0,1
8610,0.0,12.0,750.8,1,0,1
8611,1948.4331256208795,12.0,23.4,1,0,1
8612,70450.25061986102,12.0,348.18,0,0,1
8614,75492.68348487203,17.0,886.22,0,0,1
8616,10858.858211101524,12.0,65.76,1,0,1
8618,51097.78461377654,12.0,465.74,0,0,1
8620,1528.8407029478458,12.0,62.49,1,0,1
8622,7134.42888616371,12.0,232.23,1,0,1
8623,34616.77226930031,12.0,190.49,0,0,1
8624,22434.40151968085,12.0,311.2,1,0,1
8627,4001.8372334053024,11.0,70.63,1,0,1
8628,23302.68590739922,10.0,135.56,1,0,1
8629,64473.32825137968,17.0,484.27,1,1,0
8630,41816.50178316976,12.0,266.84,1,1,0
8631,0.0,8.0,56.88,0,1,0
8633,4653.7963761863675,12.0,82.44,1,1,0
8638,26415.16788593442,11.0,31.73,1,1,0
8640,24562.683662142746,8.0,173.39,1,0,1
8641,12260.327668801949,8.0,172.59,1,0,1
8642,4676.23950149011,8.0,112.02,0,1,0
8644,20144.056823564646,10.0,282.95,1,1,0
8645,71032.26152654,17.0,453.24,1,0,1
8646,94293.63351696293,17.0,682.81,1,0,1
8647,47050.77574695687,11.0,124.6,0,0,1
8648,50611.51708946674,12.0,346.24,1,0,1
8649,4106.808215568846,8.0,196.83,1,1,0
8650,7973.774792436015,9.0,267.54,1,1,0
8651,99280.9893586425,18.0,900.72,1,0,1
8652,52174.0144034983,15.0,296.29,1,1,0
8656,7566.0839383165885,12.0,11.1,0,1,0
8657,21296.033692694888,12.0,203.25,0,1,0
8659,41487.12218227055,15.0,547.09,1,1,0
8660,42686.419292846505,16.0,130.75,0,1,0
8661,33902.7363858033,16.0,533.67,1,1,0
8665,7743.9171699741155,12.0,34.79,0,1,0
8668,38261.94136813448,16.0,343.57,1,1,0
8669,14922.072570868033,9.0,9.49,1,1,0
8670,18489.502516328263,16.0,197.55,1,1,0
8671,0.0,16.0,153.64,1,1,0
8674,31882.857109815173,10.0,38.1,0,1,0
8675,41673.11086068019,12.0,377.5,0,1,0
8676,74371.4875811959,9.0,538.06,0,1,0
8677,18474.540432792433,12.0,356.54,0,1,0
8681,42218.67139249592,16.0,217.03,1,1,0
8683,61602.12323353269,10.0,97.22,0,1,0
8684,54847.80809238178,12.0,785.25,0,1,0
8687,40624.17413149069,12.0,234.97,1,1,0
8691,72191.8843752629,15.0,515.85,0,1,0
8692,3437.647966000517,12.0,36.54,0,1,0
8693,7589.170525846232,12.0,218.18,1,1,0
8694,0.0,12.0,138.16,0,1,0
8695,54766.937876480864,18.0,827.67,1,1,0
8697,19820.407179546553,10.0,270.07,1,1,0
8698,28986.92838206985,15.0,673.97,1,1,0
8699,11405.883110764646,12.0,83.51,1,1,0
8700,38417.250894467936,16.0,303.61,1,1,0
8701,11310.063057676429,13.0,403.75,1,0,1
8706,60432.49259254641,12.0,435.12,0,1,0
8707,277937.91371103196,16.0,607.78,0,1,0
8708,0.0,10.0,125.2,0,1,0
8711,12002.61836933419,10.0,75.9,1,1,0
8712,36591.70858979864,14.0,109.78,1,1,0
8713,1843.5787458497923,10.0,198.65,1,1,0
8714,43435.432844406096,12.0,324.06,0,1,0
8715,1034.1769724858593,9.0,11.17,1,1,0
8716,46537.96376186368,18.0,473.45,1,1,0
8717,3896.866251241759,9.0,99.9,1,1,0
8718,5845.2993768626375,10.0,52.62,0,1,0
8719,3057.6814058956916,11.0,14.12,0,1,0
8720,0.0,11.0,15.79,1,1,0
8722,1360.3296557813999,10.0,36.65,1,1,0
8724,48501.49687348207,18.0,469.82,0,1,0
8726,31085.777259726983,14.0,481.74,1,1,0
8727,50283.6683640942,13.0,432.01,1,1,0
8728,5119.938813600035,9.0,95.27,1,0,1
8730,0.0,10.0,116.92,1,1,0
8731,42284.772797972495,14.0,362.56,1,1,0
8740,22218.544044849343,14.0,555.69,1,0,1
8746,38247.13581866454,10.0,49.71,0,1,0
8747,23489.53594955382,10.0,58.11,0,1,0
8748,0.0,9.0,122.12,1,1,0
8749,0.0,13.0,20.11,1,1,0
8750,19256.91589682678,12.0,720.44,0,0,0
8751,159450.5117728749,16.0,479.11,1,0,0
8752,19511.635228857078,14.0,559.81,1,0,0
8753,35530.57745184186,12.0,200.32,0,0,0
8754,46133.73514584441,8.0,56.49,0,0,0
8755,17123.015873015873,7.0,12.35,0,0,0
8756,46313.777435796896,14.0,450.69,0,0,1
8757,46201.59242514952,11.0,257.26,0,1,0
8758,20581.8084129849,14.0,223.9,0,0,0
8759,44919.032700627344,7.0,167.14,0,0,0
8760,51184.7909269392,17.0,761.41,0,0,0
8761,15009.18041912585,12.0,0.0,0,0,0
8762,48067.39786472703,18.0,861.72,1,0,0
8763,115289.104999454,16.0,664.8,0,0,0
8764,40510.16882264428,14.0,953.74,0,0,1
8768,88580.54600477415,17.0,981.34,1,1,0
8769,97708.16089156487,18.0,671.37,1,1,0
8770,55072.49437443615,11.0,274.04,0,0,0
8771,17542.30454335923,12.0,29.28,0,0,0
8772,47158.46994535519,15.0,201.71,0,0,1
8773,312124.0813843135,14.0,758.42,0,0,0
8774,8585.234402896125,12.0,120.2,1,1,0
8776,3896.866251241759,10.0,39.88,0,0,1
8781,26391.211407389143,9.0,257.54,1,0,1
8784,64749.61387968896,18.0,612.47,1,0,1
8785,30566.527983909742,11.0,69.39,1,1,0
8786,52159.10742853087,10.0,156.63,0,1,0
8787,15947.54958487203,12.0,114.01,1,1,0
8788,87679.49065293957,15.0,355.92,0,0,0
8789,76170.10021309135,17.0,338.15,0,0,0
8790,87681.31316691762,20.0,745.39,1,0,0
8791,10977.431264997424,15.0,518.33,1,0,0
8792,19748.45468793605,12.0,146.65,1,1,0
8793,38645.51920964275,16.0,202.49,1,1,0
8794,42086.72627902474,12.0,222.98,0,1,0
8795,83124.86882866519,16.0,644.17,0,1,0
8796,32266.321541558813,15.0,358.64,1,1,0
8799,5980.331094327011,12.0,443.82,0,0,0
8800,20458.547819019233,12.0,253.06,0,0,0
8801,55845.55651423641,12.0,238.18,0,1,0
8803,90798.72044347129,9.0,157.88,0,0,0
8804,1654.6831559773752,10.0,360.67,0,0,0
8805,21403.76984126984,13.0,276.71,1,0,1
8806,51304.62000827371,12.0,350.45,1,0,1
8807,118075.0474126253,16.0,378.45,0,0,1
8808,92627.61610333648,13.0,449.69,1,0,1
8809,61625.53663178912,13.0,344.72,1,0,1
8810,9742.165628104396,15.0,637.28,1,0,1
8815,40929.85947818697,13.0,29.26,1,0,1
8816,59802.93983602349,16.0,484.38,0,0,1
8818,2482.0247339660627,12.0,169.71,1,0,1
8822,9352.47900298022,9.0,711.6,1,0,0
8823,47716.5701662552,12.0,1.36,0,0,0
8824,48441.93072951781,12.0,384.0,0,0,0
8825,9928.098935864251,9.0,112.18,0,0,0
8826,0.0,11.0,171.89,1,0,0
8827,0.0,11.0,87.3,1,0,0
8831,3102.530917457578,10.0,653.3,1,0,0
8835,65060.6993419257,16.0,850.57,0,1,0
8836,91044.41316830691,14.0,520.43,0,0,0
8837,16834.819360350888,15.0,694.53,1,0,0
8838,56463.54500095317,15.0,428.88,0,1,0
8839,28043.045691018586,14.0,69.23,0,1,0
8840,43597.802080936526,17.0,761.91,1,0,0
8843,9173.044217687075,7.0,47.23,0,1,0
8844,8273.415779886875,7.0,269.25,1,0,0
8845,14940.270072974767,13.0,734.47,1,0,1
8846,139396.62943572458,12.0,376.08,0,0,0
8847,35409.11559392461,12.0,391.39,0,0,0
8848,0.0,10.0,331.25,1,0,0
8850,67680.90682171982,19.0,779.47,1,0,0
8851,85066.93547318819,12.0,294.51,1,0,0
8852,48202.08909081613,9.0,134.5,0,0,1
8860,36466.51650364832,16.0,91.39,1,1,0
8861,7503.588277178476,13.0,48.52,1,1,0
8862,34959.58063465712,11.0,58.3,0,1,0
8863,0.0,9.0,412.69,1,1,0
8864,47730.43312809737,12.0,56.79,0,1,0
8865,44209.27393774516,14.0,16.09,1,0,1
8866,23843.407389798984,8.0,24.69,1,0,1
8867,53480.93490284643,16.0,161.05,1,0,1
8870,40336.275247981124,16.0,456.51,1,0,1
8873,0.0,11.0,326.67,1,0,1
8874,4892.290249433106,16.0,207.0,1,0,1
8877,42220.23614228036,16.0,922.34,0,0,1
8878,23268.98188093184,20.0,568.7,0,0,0
8879,52374.8544241442,18.0,512.4,0,0,0
8885,36595.169493666275,12.0,91.44,0,1,0
8886,0.0,12.0,76.31,0,1,0
8887,26334.30991638203,20.0,874.53,1,0,0
8888,0.0,16.0,979.28,1,0,0
8889,21756.8804354176,18.0,964.22,1,0,0
8891,97465.89366578383,16.0,528.26,1,0,1
8892,1110.2347088773195,10.0,155.1,0,0,1
8893,22068.570209685855,16.0,762.57,0,0,0
8894,48172.189416441535,13.0,79.14,1,1,0
8895,0.0,12.0,33.54,0,1,0
8896,38387.84212236024,10.0,455.97,1,0,1
8900,14736.347975196026,15.0,589.62,0,0,1
8901,44814.76585967889,12.0,287.21,0,0,0
8902,30426.349321526533,16.0,317.19,1,0,0
8903,59617.11088430757,16.0,563.56,0,0,0
8904,26888.601284632343,18.0,550.96,1,0,0
8905,14892.30174523443,13.0,562.26,1,1,0
8906,16133.160770779406,8.0,20.43,1,0,1
8907,46133.73514584441,14.0,92.72,0,0,1
8908,51823.08075266864,13.0,194.06,0,0,1
8909,93431.26197738328,19.0,228.91,0,0,1
8910,22113.7218772635,13.0,193.14,0,0,1
8911,48437.95369571469,12.0,195.06,0,0,1
8914,19856.197871728502,18.0,260.04,0,0,0
8915,30815.7383174953,15.0,334.5,1,1,0
8916,39252.34944761546,12.0,189.89,1,1,0
8917,0.0,17.0,132.51,1,1,0
8918,4016.7870705925984,13.0,679.86,0,0,1
8919,39568.8618674826,16.0,565.1,1,1,0
8920,12188.635695622193,8.0,11.45,1,1,0
8921,23186.788392273043,12.0,295.82,0,1,0
8922,7406.015673453736,14.0,178.42,1,1,0
8923,39712.395743457004,16.0,792.08,1,0,0
8924,66277.98524252053,18.0,919.72,1,1,0
8925,39691.16358665345,19.0,506.71,1,0,0
8926,50170.897574381575,13.0,748.78,1,0,0
8927,0.0,8.0,160.45,1,0,0
8928,53741.614203914934,14.0,367.89,0,1,0
8929,8048.536224721025,13.0,145.37,1,1,0
8931,23966.161642521398,9.0,390.17,1,0,0
8932,8273.415779886875,15.0,417.08,0,1,0
8933,30875.859788096957,12.0,447.25,0,1,0
8934,54143.62275231484,14.0,352.25,0,0,0
8935,20114.318210116293,12.0,68.7,1,1,0
8936,5845.2993768626375,11.0,16.49,1,1,0
8937,21181.2360098365,10.0,109.73,1,1,0
8938,0.0,16.0,289.02,1,1,0
8939,0.0,12.0,25.41,0,1,0
8940,89318.18855963908,13.0,168.54,0,1,0
8941,29023.170044845265,16.0,329.78,1,1,0
